Item Code,Item Name,Retail Price,Cost,Category
8901233026497,CADBURY DAIRY MILK IN LICKALES 20G,50,47,SNACKS
8801055709281,NESCAFE GOLD INTENSE 50G,199,194,Others
8992929751014,KRIS FEMININE BODY LOTION 100ML,28,25,Others
4800103344676,CHUBBY CHOCOMIX,19,18,Others
4800361393683,NESCAFE CLASSIC 100G,84,81,Others
4806507831057,SILKA PAPAYA 50ML,39,34,Others
4800153151231,BONNA 0-6 MONTHS 350G,246,220,Milk Powder
539072535,SSS MASCADA 1/2 RM,875,700,Others
219936677,1;6;0 RICE 1/2 SACK,920,900,Rice
4800011795331,BIODERM,18,17,Others
4803746373843,TUFF PLD WITH FABRIC CONDITIONER,289,279,Others
4800365101222,SUPER CRUNCH BIG 1 BAG RED,10,9,SNACKS
4800020000000,CLOUD 9 GOLD ALMOND FUDGE 36G,17,15,SNACKS
969725771,MIGHTY GREEN 1/2 KAHA,65,55,Others
731126103084,NAGARAYA BARBIEQUE 80G,25,21,SNACKS
4800092330100,DINGDONG,22,18,SNACKS
4902430634014,PANTENE 3 MINUTE MIRACLE STRENGTH ,7,6,Others
4800575480254,ALASKA CREMA ALL-PORPUSE CREAM 250ML,68,56,All Purpose Cream
4800006000839,KEIKO JAMMIN MILKEE,25,20,Others
50,CHLORINE 1/2 KL,50,45,Others
4800575421110,ALASKA YOGHURT DRINK BLUEBERRY 100ML,17,15,Ready To Drink Milk
4806511010387,HALO-HALO MIX NUTS,12,11,SNACKS
4806515161641,KERATIN GOLD 200G,95,90,Others
4800024012326,DEL MONTE PINEAPPLE SLICE,38,33,Others
4800092771446,FUNKYN PINK SPAGHETTI FLAVOR,7,6,SNACKS
8996001600597,KOPIKO LUCKY DAY 180ML,25,24,BEVERAGES
766871091,RC BOTTLE 1/2  CASE,195,190,Others
4800024579997,DELMONTE SWEET STYLE SPAGHETTI SAUCE,70,65,Others
4800010961256,CLOUD9 MINI BARS,73,72,Others
4806506152825,TOILY GIANT,22,20,Others
4801958335109,AJINAMOTO 50G1 BAG,75,65,Others
4806506319716,TWINS LAMPEINSBABY COMFORT  NB-S 4 PCS,27,24,Others
4806506318924,SISTERS PANTYLINERS 22 PADS,29,26,Others
710146740,SALT 1 SACK,290,200,Others
8888077101378,MEIJI YANYAN HAZELNUT-COCOA,40,38,SNACKS
8888077101200,MIEJI YAM YAM CREAMY VANILLA 50G,46,38,SNACKS
4800066122212,HOLIDAY CORNED BEEF 215G,55,51,Corned Beef
4800274300013,QUAKER OATS BANANA 500G,110,80,Others
116810355,PURE FOODS 210G,96,90,Corned Beef
4801958367001,GINISA FLAVOR SEASONING 250G,56,53,Others
6910019013752,FASCLEAN ANTI-BACTERIAL 1KG,82,72,Others
85000007136,CARLO ROSSI SANGRIA 1.5L,720,700,BEVERAGES
4800361375146,NESCAFE CLASSIC DECAF 20G,25,23,Others
4800024570734,QUICK N EASY GATA MIX,31,29,Condiments
141766402,NESCAFE CREAMY WHITE,95,92,Others
77622300000000,CHEEZE WHIZ 60G,28,26,Others
4800130300515,VINO KULAFU 350ML,40,30,BEVERAGES
4800194173223,OISHI BREAD PAN 42G,12,9.75,SNACKS
4800361393126,CREAMY WHITE 1BAG,238,230,Others
4800092333279,HI-HO CRUNCHY BBQ,12,10,SNACKS
8885013130201,MOCHI VANILLA,15,13,SNACKS
4800016083358,MAGIC JUNIOR PLAIN,35,33,SNACKS
4800017908506,RAM REFINED IODIZED SALT 250G,13,10.35,Condiments
4803746330075,TUFF GERMBAN 250ML,249,229,Others
4800131591233,BIOGENIC ALCOHOL 75ML,22,19,Alcohol
4806014000342,GOOD LIFE SUPERIORQUALITY VERMICELLI 3.2 OZ,20,10,Others
613203703,FAMILY TNAPA 1/2 DZ,123,120,Others
778009055,CHOCO SHOT,5,4,SNACKS
4800575420113,ALASKA YOGHURT STRAWBERRY 100ML,17,15,Ready To Drink Milk
446485451,DAGKO 1 SACK,1700,1500,Rice
4801958250006,AJI-NI-MOTO UMAMI SEASONING 250G,64,49,Others
293686628,SILKA SOAP ORANGE 1/2 DZ,105,100,Others
4808887012415,BONGGA CARNE NORTE 150G,23,20,Corned Beef
4804901255622,TAWAS POWDER,20,18,Others
882095222747,MILKITA MILK LOLLIPOP,5,4,SNACKS
326163127,1 SACK SALT,260,245,Others
731126105088,NAGARAYA HOT & SPICY 80G,25,21,SNACKS
8851019500195,GLICO POCKY COOKIES AND CREAM 40G,45,41,SNACKS
4800024585790,DEL MONTE MR. MILK STRAWBERRY YOGHURT 100ML,10,9,Yogurt
4806501707112,CHAMPION BAR SUPRA CLEAN,22,20,Others
95502489,KITKAT SINGLE,16,14.25,SNACKS
635709274,BROAD SKY COTTON BUDS,10,9,Others
4800344004414,SILVER SWAN SUKANG PUTI 350ML,19,16.5,Sauces & Gravy
748485160146,HUNTS BAKED BEANS 100G,16,14,Others
4800110080482,MOO FORTIFIED 245ML,23,21,Ready To Drink Milk
4800249902143,CDO VIENNA SAUSAGE 150G,30,28,Sausage
4800047840012,ZONROX BLEACH ORIGINAL 1000ML,42,38,Others
4800361384391,BEAR BRAND JUNIOR 1+ 1.2KG,631,612,Milk Powder
4806506318931,SISTERS PANTYLINERS 8 PADS,14,11,Others
748485900070,FRESCA TUNA ADOBO,29,22,Tuna
4800344010026,SILVER SWAN ASENSO PACK 12X100ML,80,74.8,Sauces & Gravy
4803746684291,PC CHECK ANTI BACTERIAL SOAP,60,55,Others
4806014099223,GOOD LIFE PREMIUM 1ST CLASS 500G,145,128,Others
4800045310043,PRIDE WITH STAIN-AWAY FORMULA,5,4,Others
4800088258029,CHAMPION TOCINO ROLL 250G,42,40,Others
4800092115295,REBISCO FIESTA PASTILLAS 320G,54,51,SNACKS
734993056,ASIN 1/2 KILO,5,4,Condiments
4803925350306,GATORADE NO SUGAR  BLUE BOLT 300ML,35,33,BEVERAGES
4800016084201,WAFRETS CHOCO VANILLA BAR 24G,62,55,SNACKS
411772712,MANI SPICY,5,4,SNACKS
4804888589017,HANY MILK CHOCOLATE,36,31,Others
4800016307102,DYNAMITE MELON MINT 200G,36,34,Others
4902430634007,PANTENE 3 MINUTE MIRACLE REPAIR,7,6,Others
4902430522809,HEAD & SHOULDERS MEN,7,6,Others
4800220503253,TANDUAY RHUM DARK 375ML ,65,55,BEVERAGES
9556001027252,NESTLE KITKAT F4 CHOCO SINGLE 35G,30,27,SNACKS
4808680230979,KNORR LIQUID SEASONING 250ML,96,94,Condiments
8996001603192,ENERGEN CHAMPION 35G,11,10,Milk Powder
191530050,PALMOLIVE 1 DZ,76,74,Others
222312219,ALASKA FRUITI YO!,13,10,Ready To Drink Milk
4800024583161,POTATO CRISP,25,20,SNACKS
6914973600362,SNICKERS CLASSIC SINGLE 51G,45,43,SNACKS
6924012178905,BAOMA,19,18,Others
4800888220950,CREAM SILK TRIPLE KERATIN ULTIMATE HAIR FULL DEFIANCE,7,5,Others
4806507831385,SILKA PAPAYA 10ML,10,7,Others
4806515161504,KERATIN PLUS BRAZILLIAN HAIR,7,74,Others
681327127,BIOFLU,8,7,Others
4806504710829,MEGA SARDINES FRIED SARDINES HOT & SPICY,40,37,Sardines
4800194116237,POTATO FRIES PLAIN SALTED 21G,7,6,SNACKS
4808680022017,LADY`S CHOICE CHICKEN SPREAD,37,30,Others
4800016666452,JACK `N JILL MR. CHIPS SWEET CORN 110G,24,20,SNACKS
4806504713127,MEGA PRIME GREEN PEAS 70G,16,14,Others
441787136,NATURE SPRING DISTILLED WATER 10 LITERS,95,90,Water
4801188102328,FANTA-SEA,23,22,SNACKS
4806507836076,SILKA SHEA BUTTER 65G,25,23,Others
4806507833105,SILKA PAPAYA DEORANTS 7ML,10,7,Others
4804888899574,1CASE QUICKCHOW CHICKEN,545,515,Others
4808680020754,LADY`S CHOICE SANDWICH SPREAD,37,30,Others
8998389124160,KUKIS BUTTER,15,11,SNACKS
4807770100697,BINGO VANILLA 280G,55,54,SNACKS
4809014829135,TOWER PANCIT CANTON,42,40,Tuna
4800088196031,VINTA SULIT SARDINES 155G,21,17,Sardines
4803925061103,GATORADE TROPICAL FRUIT 500ML,43,38,BEVERAGES
861029288,SILKA GREEN 65G 1/2 DZ,105,100,Others
4800575890787,COW BELL CONDENSADA 160ML,29,26,Condensed Milk
4806515161825,EMPRESS SHAMPOO SMOTH & SHINY 21ML,6,5,Others
8998389172512,MAJESTIC DALGONA COFFEE 70G,15,14,SNACKS
4801688103825,SNACKU RICE CRACKERS VEGETABLE FLAVORED 60G,20,16,SNACKS
4800361420921,NESCAFE CREAMY WHITE TWIN PACK,239,235,Others
216698954,C2 APPLE GREEN TEA 230ML,15,13,BEVERAGES
217346083,SILVER SWAN 200ML 1/2 DZ,69,68,Others
4800194104777,POTATO FRIES CHEESE 21G,7,6,SNACKS
4800142123065,SO NICE GRAPEFRUIT 360ML,63,58,BEVERAGES
4800006001898,KEIKO JAMMIN CHEESE,25,20,Others
4800888601070,KNORR PORK CUBES PANTRY PACK,36,34,Condiments
4800888151834,SURF ACTIVE CLEAN TAWAS,7,5,Others
4800888136787,SURF WITH FABCON SUN FRESH 360G,26,25,Others
4806504710928,MEGA CORNED SARDINES,17,14,Sardines
4800220531379,TANDUAY ICE BLUE FRESH,40,35,Hard Liquor
4800016304019,MAXX CHERRY 200G,40,35,Others
6932799520282,MEDIPLAST,190,180,Others
4806507836069,SILKA AVOCADO OIL 65G,25,23,Others
8935196503122,SALONPAS HISAMITSU,65,60,Others
85000022511,CARLO ROSSI MOSCATO 750ML,385,350,Hard Liquor
794517991,CREAM SILK 1 DZ,80,78,Others
119477316,CURLZ 1 DZ,84,80,SNACKS
4800016303081,MAXX DALANDAN ORANGE 200G,42,35,Others
4800365101024,SUPER CRUNCH CHEESE FLAVOR,12,11,SNACKS
731126101080,NAGAYARA ORIGINAL 80G,25,21,SNACKS
8998389172529,MAJESTIC HOKKAIDO CHEESE 70G,15,14,SNACKS
4800575144590,ALASKA FORTIFIED MILK 320G,100,85,Milk Powder
4800016642029,JACK `N JILL CHIPPY BARBIEQUE 27G,8,5,SNACKS
4800016084065,WAFRETS CHOCO BAR,62,54,SNACKS
4800022100070,HUNT`S PORK & BEANS 175G,29,28,Pork & Beans
4806502726129,GARDENIA CHEESE BUNS,59,54,Others
4800011133430,EFFICASENT EXTRA STRENGHT 50ML,65,60,Others
4805358206045,BUTTERCUP MARGARINE,48,40,Butter
4800016073632,REFRESH MINERAL WATER 350ML,7,6,Water
9414453923679,VODKA MUDSHAKE CHOCOLATE,125,105,BEVERAGES
4801668604878,HAPI FIESTA VEGATABLE OIL,144,134,Cooking Oil
407025317,1/4 SACK BROWN SUGAR,985,865,Others
424781056,COCA-COLA 1.25 6PCS,380,340,Others
189759194,COFFEMATE 1 BAG,96,90,Others
745231880,BIOGESIC 500MG,6,5,Others
4800016042461,NIPPS MINIS,25,20,Others
4800361420730,COFFEEMATE 80G,30,19,Milk Powder
4806506318917,SISTER PANTYLINER,21,20,Others
4800575884502,ALPINE 154G,38,33,Evaporated Milk
4801668602027,DATU PUTI VINEGAR 200ML,12,10,Condiments
264640382,PURE FOODS 150G,67,60,Corned Beef
4800888601056,KNORR FISH CUBES PANTRY PACK,36,34,Condiments
754672467,YOUNGS TOWN TINAPA 1/2 CASE,1200,1000,Sardines
4801668100295,PAPA KETCHUP 320G,26,24,Others
4808680651026,LADY`S CHOICE TUNA SPREAD,37,30,Others
4806511010547,YAAHOO CHOCOLATE BISCUIT10G,15,14,SNACKS
7622300769406,CHIZ WHIZ PIMIENTO,45,40,Others
4806020492001,SULIT  BLUE ALL PURPOSE,18,16,Others
85000005682,CARLO ROSSI SWEET RED,720,700,BEVERAGES
4902430349062,ORAL-B TOOTHBRUSH,20,15,Others
8000570283607,MARTINI ASTI,850,800,Hard Liquor
85000006986,CARLO ROSSI CALIFORNIA RED 1.5L,730,680,BEVERAGES
4804880553122,MARCA LEON VEGETABLE OIL,115,100,Cooking Oil
332981991,KING CUP 1/2 CASE,930,915,Others
790633174,1 KILO OLD NEWS,65,60,Others
504481814,KIM RED 1 CASE,2000,1800,Sardines
923722019,KARNE NORTE BINGO 150G 1/2 DZ,171,165,Corned Beef
4800888190987,SURF WITH FABCON CHERRY BLOSSOM 360G,26,25,Others
4800249909395,CDO KARNE NORTE GUISADO 100G,20,18,Corned Beef
4800024562692,DEL MONTE A-C-E,40,27,BEVERAGES
4800047841712,ZONROX COLOR SAFE 450ML,40,37,Others
4800142901052,EMPERADOR LIGHT WITH LIME 750ML,145,130,BEVERAGES
4800006000822,KEIKO JAMMIN CHOCOLATE,25,20,Others
4800888139306,CREAM SILK STANDOUT STRAIGHT,7,5,Others
4806513742156,SAN MIG SUGAR FREE,108,105,Others
4801981116072,COLA COLA 1.5,75,60,Others
4800006003212,KEIKO JAMMIN STRAWBERRY,25,20,Others
48033763,MORE,110,105,Others
4800194104968,OISHI PRAWN CRACKERS SPICY 24G,7,6,SNACKS
4800575144729,ALASKA FRUITI YO! 80ML,78,75,Ready To Drink Milk
4803746332864,PERSONAL COLLECTION TUFF 1000ML,290,270,Others
4806020497327,SPEED POWER WHITENER,23,21,Others
4800194179836,MARTY`S CRACKLIN` CHICKEN INASAL 90G,23,19,SNACKS
4800088258036,CHAMPION CHICKEN LONGGANISA ESPESYAL 250G,55,50,Others
748485401911,CHOCO HERO 24G,9,7,Milk Powder
8901233024219,CADBURY DAIRY MILK WITH OREO 40G,45,43,SNACKS
48039406,MARVELS RED,111,106,Others
4806516762441,JERSEY BUKO PANDAN 390G,49,43,Condensed Milk
4800130201881,ANEJO GOLD RUM 700ML,115,100,Hard Liquor
4800194104869,CRISPY PATATA 24G,7,6,SNACKS
4809013041385,ALIBABA HOT AND SPICY,7,6,SNACKS
4806502726976,NEU BAKE SPANISH BREAD,32,28,Others
731126000000,NAGARAYA BARBECUE 40G,15,10,Others
173654005,DORCO BLADE,5,4,Others
4801981118601,SPRITE MISMO,22,25,BEVERAGES
4800888136688,SURF WITH FABCON BLOSSOM FRESH 360G,26,25,Others
771653103,CELLOPHANE SMOKE,10,9,Others
4806503244103,FAMILY`S BRAND SALMON,57,55,Sardines
4800888136671,SURF CUT BAR,12,10,Others
4800194116619,OISHI FISH CRACKERS 24G,7,6,SNACKS
4801981127184,COCA-COLA  SWAKTO,12,10,Others
4800092772214,CRISS CROSS CREAMY CHEESE,7,6,SNACKS
25,REMA CALAMANSI JUICE,25,23,BEVERAGES
4800361388047,BEAR BRAND 900G,323,290,Milk Powder
386642458,CELLOPHANE 4X12,30,15,Others
7622300761363,OREO MINI CHOCOLATE 61.3G,42,33,SNACKS
4800088116015,VIRGINIA SISIG 150G,45,35,Others
4806507861962,MUSIC TALON CANDY,5,4,SNACKS
4806517042061,GOYA CREAM WHITE CHOCOLATE 30G,27,22,SNACKS
4800575130302,ALASKA CONDENSADA 300ML,53,50,Condensed Milk
4800024550927,DEL MONTE SWEETENED PINEAPPLE 240ML,38,36,BEVERAGES
4800024038548,TODAY`S 3.033 KG,255,245,Others
4806501707105,CHAMPION BLUE BAR,22,20,Others
8850006493045,PALMOLIVE SILKY STRAIGHT 15ML,6,5,Others
893268426,MCMASTER STRONG CANDY ,5,4,Others
891858636,KERATIN,7,6,Others
4806505854522,CHICK BOY CALIFORNIA CRUNCH,7,5,SNACKS
4800194104029,POTATO FRIES TOMATO KETCHUP 21G ,7,6,SNACKS
4800024558701,DEL MONTE SWEET CHILI SAUCE 330G,48,40,Sauces & Gravy
4800361390804,COFFE MATE ORIGINAL,58,50,Others
657366946,NEON LIGHT LOLLIPOP,5,4,SNACKS
4806502725726,GARDENIA SOFT PANDESAL,53,45,Others
4800045350018,PRIDE WITH FABRIC CONDITIONER SAKURA BLOSSOM,5,4,Others
6990580000000,FASHION LIGHTER,15,10,Others
4806517042009,GOYA MILK CHOCOLATE,25,21,SNACKS
8993175539241,RICHOCO WAFER CHOCOLATE 50G,15,12,SNACKS
4806506319631,LAMPIEN L,90,85,Others
4808888201115,COLGATE CLASSIC DEEP CLEAN,20,18,Others
7622300501549,CHEEZ WHIZ 105G,47,40,Others
4800528458651,HOBE COOK BIJON 907G,70,68,Instant Noodles & Canton
4902430296847,OLAY NATURAL AURA 7.5G,16,14,Others
551393607,DEDE,5,4,Others
4807770100536,BINGO ORANGE,55,50,SNACKS
4800361015400,CHUCKIE 250ML,38,29,Ready To Drink Milk
524315498,MENTOS MINI RAINBOW,5,2,Others
821563852,COFFEE CUPS 8OZ,45,35,Others
962597836,ALAXAN FR 200MG,9,7,Others
4800010079944,PRESTO CHOCO VANILLA,18,15,SNACKS
4805358603059,MAGNOLIA CHOCOLAIT 250ML,30,26,BEVERAGES
4987176600769,VICKS SMALL,30,25,Others
8886467117411,PRINGLES SAUCY BBQ,35,30,SNACKS
8993175538145,RICHEESE WAFER CREAMY CHEESE 50G,15,12,SNACKS
4806511013760,MUNCHERS YASUI GREEN PEAS 10G,12,11,SNACKS
4800092114854,MARIE TIME,12,11,SNACKS
6910019017101,FASCLEAN ULTRA DETERGENT POWDER 450G,42,36,Others
760341052,SUPER CRUNCH BIG ASST.,85,80,SNACKS
224461311,SOLMUX,12,10,Others
4800040342414,HI-RO CHOCOLATE,21,18,SNACKS
4800519882076,MARKENBURG MARSHMALLOWS FLOWER 250G,56,55,SNACKS
4800088258043,CHAMPION PORK LONGGANIZA ESPESYAL 250G,55,50,Others
287471377,ENERGEN CHAMPION,13,11,Milk Powder
4806506318795,SISTER PANTYLINERS 20 LONGER,30,29,Others
4800010079968,PRESTO CREAM,18,15,SNACKS
603162407,1 DZ QUICKCHOW BEEF,95,90,Others
4800024020642,PINEAPPLE CHUNKS 137G,35,32,Others
4801958146002,AJINAMOTO 50G,16,13,Others
265385767,KNORR CHICKEN CUBES,68,66,Condiments
4800024575258,DEL MONTE FOUR SEASON 1L,95,85,BEVERAGES
4800088258012,CHAMPION LONGGANISA ROLL 250G,44,40,Others
4800527127688,YOUNG`S TOWN SALMON 425G,62,52,Sardines
4800818808494,CHOCQUICK COOKIES 25G,8,7,SNACKS
4891208040136,OISHI PRAWN CRACKERS 60G,15,13.5,SNACKS
4800088196048,VINTA SULIT SARDINES HOT AND SPICY 155G,20,18,Sardines
4800194110969,OISHI PRAWN CRACKERS SPICY 5G,22,21,SNACKS
4800361331265,CHUCKIE 1L,115,100,Others
4800519788248,MARKENBURG MARSHMALLOWS 130G,38,33,SNACKS
8885013131130,AICE 2IN1 VANILLA CHOCOLATE,145,140,SNACKS
4800016022944,GREAT TASTE SUPREME BLACK FOREST LATTE,8,7,Others
4800361392549,NESTEA CRANBERRY,24,20,Others
4801958706008,AJI-SHIO,7,5.3,Others
4902430389570,JOY LEMON DISWASHING LIQUID 18.5ML,6,5,Others
4806506702501,H&Y CHOCO,28,26,SNACKS
4800016052767,C2 LITRO LEMON GREEN TEA,55,44,BEVERAGES
4800216122222,CLOVER CHIPS CHILI & CHEESE 85G,33,31,SNACKS
4800088239035,WINNER MEATY EMBUTIDO 250G,58,50,Others
4806516762403,JERSEY MANGO 390G,49,43,Condensed Milk
4800024555052,DEL MONTE SWEET BLEND,48,45,Sauces & Gravy
4800194106030,POTATO FRIES TOMATO KETCHUP 50G,15,12.75,SNACKS
4801010340737,MODESS COTTONY SOFT COVER WINGS 29+3,135,130,Others
776422933,KOPIKO BLANCA SINGLE 1DZ,100,90,Others
4800194106788,POTATO CRISPS CHEESE 50G,18,15,SNACKS
4806505854966,WAVEZ MULTIGRAIN SNACK,25,20,SNACKS
4808680651019,LADY`S CHOICE HAM SPREAD 80ML,37,30,Others
4806503680130,CROCO ALUMINUM FOIL 5M,23,20,Others
8410162100296,FUNDADOR LIGHT 70 CL.,300,295,Hard Liquor
4800092111853,FROOTEES MANGO 320G,55,53,SNACKS
7622300847913,TANG SWEET ORANGE LITRO PACK,20,19,Others
4809010141316,ALUMINUM PAPER,35,30,Others
276585209,R-C QUTE 1 CASE,230,200,Others
6943740000000,IDEYE TOOTHPICK,20,19,Others
4800216125735,CHEEZY CORN CRUNCH CHEDDAR JALAPENO 70G,28,25,SNACKS
4800153151248,BONAMIL 6-120MONTHS 350G,250,240,Milk Powder
4800216110113,CLOVER CHIPS BARBIEQUE 85G,33,31,SNACKS
9555192501138,DOUBLEMINT PELLET,17,15,Others
4800046000110,LIPOVITAN ENERGY DRINK 150ML,39,33,BEVERAGES
4902430411509,TIDE DOWNY,45,22,Others
731126012140,CREAM ALL PURPOSE FLOUR 400G,59,57,Condiments
4806517043709,GOYA CREAM WHITE CHOCOLATE 12G,12,10,SNACKS
4800088230605,VIRGINIA PREMIUM HOTDOG 250G,65,60,Others
8888826019589,GILLETTE BLUE II,35,25,Others
4902430935616,SAFEGUARD FORAL PINK 130G,49,45,Others
4806502350010,SANICARE COTTON PLASTIC STEM COTTON BUDS,12,10,Others
593066877,MEGATOP DRINKING CUPS 8OZ,25,20,Others
4800194104692,POTATO FRIES BBQ 21G,7,6,SNACKS
4800194105842,BAKED PORKY POPPS HOT AND SPICY 34G,32,28,SNACKS
4800575142985,ALASKA 2IN1 CREMA -ASADA 410G,54,48,Condensed Milk
4800010075076,CREAM-O,25,21,SNACKS
4800024013477,DEL MONTE ORIGINAL BLEND,48,40,Sauces & Gravy
4800361387989,NESTEA HONEY BLEND,23,22,Others
664078991,CELLOPHANE 4BY8,10,8,Others
430394124,KOPIKO BLACK TWIN 1DZ,145,140,Others
830671093,LONG BAO,5,4,SNACKS
217149854,POSPORO,3,2,Others
4806515163744,DEOPLUS TAWAS POWDER UNDERARM & FOOT 50G,15,12,Others
8993175537131,RICHEESE CHEESE WAFER 220G,58,54,SNACKS
8886467100024,PRINGLES SOUR CREAM & ONION,74,64,SNACKS
4800519187065,MARKENBURG MARSHMALLOWS ASSORTED,45,33,SNACKS
4806018406072,LAVA CAKE QUEZO CON UBE ,75,64,SNACKS
4800194105859,BAKED PORKY POPPS CLASSIC VINEGAR 34G,32,28,SNACKS
4800049715608,NATURE SPRING DISTILLED 5L,55,50,Water
4800088230643,VIRGINIA PREMIUM HOTDOG 1KL,214,180,Others
4800045411177,CHARM RED,6,5,Others
4801668603659,DATU PUTI OYSTERRIFIC 30G,6,7,Condiments
48040693,JOHNSON`S BLOSSOM BABY POWDER,17,15,Others
735367420,COFFEEMATE,23,20,Others
4800216125919,CHEEZY OUTRAGEOUSLY CHEESY 150G,55,47,SNACKS
4806505854607,POP SNACK GREEN PEAS,19,15,SNACKS
4806504713066,MEGA PRIME MUSHROOMS,33,31,Condiments
4800088518079,VIRGINIA MACARONI SALAD 450G,50,45,Pasta
4800220596354,TANDUAY ICE LIGHT IN CALORIES,40,35,Hard Liquor
4806501597614,ANLENE CHOCOLATE 35G,21,20,Milk Powder
4800220503451,TANDUAY RHUM DARK 250ML,48,42,Hard Liquor
284114710,SINIGANG MIX ORIGINAL 1/2 DZ,87,72,Others
4800092113499,ACE CHOCOLATE,53,51,SNACKS
450028035,CELLOPHANE TINY BAGA,25,23,Others
979001119,MIGHTY 1 RM,1265,1260,Others
948059472,RC LITRO BOTTLE,35,30,BEVERAGES
4809014547312,SUNWAY PLASTIC SPOON AND FORK 25PCS,15,10,Others
4806524000047,ICEBERG ICE CANDY,15,13,SNACKS
8886467100093,PRINGLES CHEESY CHEESE 147G,94,90,SNACKS
4800488100119,CHARMEE,24,23,Others
4800024558503,TODAY`S MIXED FRUITS 432G,63,60,Others
4800016306013,MAXX HONEY LEMON 200G,42,34,Others
4808887012002,STAR CORNED BEEF CHUNKY CHEESE 150G,35,33,Corned Beef
4800488960287,EQ PANTS M-10PCS,77,70,Others
707002336,ROYAL MISMO 1 CASE,204,167,Others
753754274,SPECIAL AMPAO,110,100,SNACKS
558352205,HAIR BLACKEN SHAMPOO,12,8,Others
4800194110280,BOOGYMAN POTATO CRUNCH 5G,23,22,SNACKS
4800361378376,NESTOGEN 1,82,77,Milk Powder
4808680651002,LADY`S CHOICE BACON SPREAD,37,35,Others
4809012197533,MILKIMOO MANGO POLVORON,21,18,SNACKS
4800088288330,BIG SHOT HOTDOG CLASSIC SUPER JUMBO  1KG,182,180,Others
4806508630079,NOVELLINO WILD BLACKBERRY,288,265,BEVERAGES
4800024562258,PINEAPPLE TIDBITS 137G,35,32,Others
4800024575739,DEL MONTE QUILITY FILIPINO STYLE PARTY PACK 1KG,145,140,Pasta
100,CHLORINE 1KL,110,95,Others
4809013526295,MR.HAT GULAMAN GRAPE 25G,16,14,Others
179369605,TOYO SMALL 1 DZ,24,20,Others
8998389172499,MAJESTIC THAI TEA 70G,15,14,SNACKS
4807770271601,LUCKY ME CUP NOODLES BEEF,22,21,Instant Noodles & Canton
4800216110144,CLOVER CHIPS BBQ 145G,53,51,SNACKS
4800344004247,SILVER SWAN 1/2 GALLON,80,75,Condiments
4800488961932,EQ PANTS XL 4PCS,40,35,Others
4800249008531,SAN MARINO CHILI CORNED TUNA,28,26,Others
4800024575722,DEL MONTE QUILITY SWEET STYLE PARTY PACK 1KG,145,140,Pasta
105678388,CELLOPHANE 3BY16,30,25,Others
8850230000000,RED BULL,43,35.5,Others
492124368,SLICE FRUIT POP,5,4,SNACKS
424923083,MEGATOP DRINGKING CUPS 7OZ,23,20,Others
411199713,YEMA,48,50,Others
4806505854232,CHICK BOY POP-NIK,19,15,SNACKS
4800024576057,DEL MONTE PINEAPPLE ORANGE 1L,95,84,BEVERAGES
4806502725269,GARDENIA BLACK FOREST,114,100,SNACKS
4800488961468,EQ PANTS L 4PCS,37,35,Others
4806503680147,CROCO ALUMINUM FOIL 8M,35,30,Others
4800194152907,MARTYS CRACKLIN,7,6,SNACKS
4800092660795,CHOCO MUCHO WHITE CHOCOLATE 33G,82,70,SNACKS
4800024578020,DEL MONTE PINEAPPLE BLUEBERRY 1L,95,85,BEVERAGES
4809013300086,KOJIE SAN SKIN LIGHTENING SOAP 135G,115,107,Others
985299615,KOPIKO BLACK 1/2 DZ,73,70,Others
269004990,SILVER SWAN 10ML 1/2DZ,45,40,Others
191533565,PACIFIER MEDIUM,22,21,Others
4800194110983,ONION RINGS REAL ONIONS 5G,22,20,SNACKS
4800194104951,IOSHI PRAWN CRACKERS SWEET & EXTRA HOT 24G,7,6,SNACKS
8993175540438,RICHOCO WAFER MILK VANILLA 50G,15,12,SNACKS
4800216130036,CLOVER CHIPS HAM & CHEESE 85G,33,31,SNACKS
4800488961451,EQ PANTS M - 4PCS,33,30,Others
4809012197137,MILKIMOO MILLKY CHOCO POLVORON,21,18,SNACKS
4987176106964,TIDE PERFECT CLEAN ODOR DEFENSE,15,13,Others
896100384,JOY,72,70,Others
513399966,COCON,17,15,Others
451264181,DAVE TAWAS,15,15,Others
4806502091135,SHAMROCK OTAP,95,90,SNACKS
0,TROLLI CANDY PIZZA,15,13,Others
4806515163782,DEOPLUS TAWAS POWDER SKIN LIGHTENING 50G,20,15,Others
4800029330838,MARBLE CHOCOLATE BALLS,23,22,SNACKS
4800216126800,CLOVER CHIPS CHILI & CHEESE 55G,23,20,SNACKS
4800488960317,EQ PANTS XXL 10PCS,98,90,Others
4800417060590,BENCH SO IN LOVE 50ML,82,77,Others
4800194110099,CRACKLINGS SALT & VINEGAR,23,20,SNACKS
4809010486837,CHOCO GEM MILK CHOCOLATE,24,22,SNACKS
4800024576040,DEL MONTE MANGO JUICE DRINK 1L,110,100,BEVERAGES
4800888187840,BREEZE WITH ECOCLEAN TECHNOLOGY,15,13,Others
879009471,CLOROX 1/4 KILO,28,20,Others
744897439,COCA-COLA MISMO 1 CASE,187,167,Others
4808590000000,OVALTINE ALL-IN-ONE NUTRI 10 20G,8,7,Milk Powder
4800029360019,DYNO EGGS MILK CHOCOLATE,24,23,SNACKS
4800088259002,CHAMPION HOTDOG WITH CHEESE 250G,42,40,Others
